id,created_at,full_text,screen_name,name,user_id,in_reply_to,categorie,clean_full_text,llm_tone,llm_tone_expl,llm_keywords,llm_category,llm_raw
1817846704114127027,2024-07-29 08:56:42+00:00,Update : 5 chambres de transport ont été cramé\nLe rétablissement vas prendre du temps... \n#fttporn,Anth084,A,50937254,,Autre,update 5 chambres de transport ont t cram nle r tablissement vas prendre du temps n,negative,"incident grave avec destruction partielle, délai de réparation long évoqué","['update', '5', 'chambres', 'transport', 'cramées', 'crâmées', 'établissement', 'prendre', 'temps', 'long', 'réparation', 'incident', 'grave', 'destruction', 'partielle', 'délai', 'urgent', 'problème', 'logistique', 'retard', 'restauration', 'dégâts', 'matériel', 'priorité', 'gestion']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""incident grave avec destruction partielle, délai de réparation long évoqué"",
  ""keywords"": [
    ""update"", ""5"", ""chambres"", ""transport"", ""cramées"", ""crâmées"", ""établissement"",
    ""prendre"", ""temps"", ""long"", ""réparation"", ""incident"", ""grave"", ""destruction"",
    ""partielle"", ""délai"", ""urgent"", ""problème"", ""logistique"", ""retard"",
    ""restauration"", ""dégâts"", ""matériel"", ""priorité"", ""gestion""
  ],
  ""category"": ""probleme_reseau""
}
```"
1817887885699268839,2024-07-29 11:40:21+00:00,"Youpie !!!! \n\nBon c'est vrai que c'est @Orange_France @orange qui m'a informé le premier... bon maintenant il fut quand même que je choisisse. Vous me conseilleriez quoi vous ? (rapport qualité prix, et si possible avec une IP fixe)\n\n- @free ?\n- @orange ?\n- @bouyguestelecom ?\n\n⬇️ https://t.co/svbVXdLwcz",7IM37,Captain Merrill Stubing,717922764,,Autre,youpie n nbon c est vrai que c est qui m a inform le premier bon maintenant il fut quand m me que je choisisse vous me conseilleriez quoi vous rapport qualit prix et si possible avec une ip fixe n n n n n n,mixed,enthousiasme initial (« youpie ») mais demande pressante et incertitude en fin de message.,"['youpie', 'inform', 'premier', 'choisisse', 'conseilleriez', 'rapport', 'qualit', 'prix', 'ip', 'fixe', 'maintenant', 'fut', 'bon', 'vrai', 'même', 'possible', 'n_n', 'offre', 'abonnements', 'comparaison', 'besoin', 'technique', 'décision', 'opérateur', 'options']",commercial,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""enthousiasme initial (« youpie ») mais demande pressante et incertitude en fin de message."",
  ""keywords"": [
    ""youpie"",
    ""inform"",
    ""premier"",
    ""choisisse"",
    ""conseilleriez"",
    ""rapport"",
    ""qualit"",
    ""prix"",
    ""ip"",
    ""fixe"",
    ""maintenant"",
    ""fut"",
    ""bon"",
    ""vrai"",
    ""même"",
    ""possible"",
    ""n_n"",
    ""offre"",
    ""abonnements"",
    ""comparaison"",
    ""besoin"",
    ""technique"",
    ""décision"",
    ""opérateur"",
    ""options""
  ],
  ""category"": ""commercial""
}
```"
1817888895809278334,2024-07-29 11:44:22+00:00,@7IM37 @Orange_France @orange @free @bouyguestelecom Free rapport qualité prix. 18 ans de fidélité pour en témoigner.,MarcHillman2024,𝑀𝑎𝑟𝑐 𝑯𝒊𝒍𝒍𝒎𝒂𝒏 🎼,476932172,1817887885699268864,Autre,free rapport qualit prix 18 ans de fid lit pour en t moigner,mixed,fidélité positive mais sous-entendu critique sur le rapport qualité-prix,"['free', 'rapport', 'qualité', 'prix', '18', 'ans', 'fidélité', 'fid', 'témoigner', 'témoignage', 'abonnés', 'forfait', 'mobile', 'opérateur', 'expérience', 'longue', 'durée', 'contrat', 'satisfaction', 'comparaison', 'concurrence', 'tarifs', 'services', 'engagement', 'réseau']",réclamation RDV,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""fidélité positive mais sous-entendu critique sur le rapport qualité-prix"",
  ""keywords"": [
    ""free"",
    ""rapport"",
    ""qualité"",
    ""prix"",
    ""18"",
    ""ans"",
    ""fidélité"",
    ""fid"",
    ""témoigner"",
    ""témoignage"",
    ""abonnés"",
    ""forfait"",
    ""mobile"",
    ""opérateur"",
    ""expérience"",
    ""longue"",
    ""durée"",
    ""contrat"",
    ""satisfaction"",
    ""comparaison"",
    ""concurrence"",
    ""tarifs"",
    ""services"",
    ""engagement"",
    ""réseau""
  ],
  ""category"": ""réclamation RDV""
}
```"
1817897280990482710,2024-07-29 12:17:41+00:00,"@Freebox Bonjour, je viens de rejoindre ceux qui ont tout compris et j’aimerais commander une box multi tv sauf qu’ils me demandent d’attendre que ma première offre soit active. Puis-je commander en amont ma deuxième box ? Je sais que j’en aurai besoin. Merci pour votre aide",Tiffstouch,Tiffanie Lovghty ♥️🏳️‍🌈,41566626,,Réclamation RDV,bonjour je viens de rejoindre ceux qui ont tout compris et j aimerais commander une box multi tv sauf qu ils me demandent d attendre que ma premi re offre soit active puis je commander en amont ma deuxi me box je sais que j en aurai besoin merci pour votre aide,neutral,"demande d'information sans émotion marquée, ton courtois et pratique","['rejoindre', 'compris', 'commander', 'box', 'multi', 'tv', 'demandent', 'attendre', 'première', 'offre', 'active', 'amont', 'deuxième', 'besoin', 'merci', 'aide', 'abonnements', 'simultanés', 'délai', 'activation', 'service', 'client', 'nouveau', 'proposition', 'technique']",commercial,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""demande d'information sans émotion marquée, ton courtois et pratique"",
  ""keywords"": [
    ""rejoindre"",
    ""compris"",
    ""commander"",
    ""box"",
    ""multi"",
    ""tv"",
    ""demandent"",
    ""attendre"",
    ""première"",
    ""offre"",
    ""active"",
    ""amont"",
    ""deuxième"",
    ""besoin"",
    ""merci"",
    ""aide"",
    ""abonnements"",
    ""simultanés"",
    ""délai"",
    ""activation"",
    ""service"",
    ""client"",
    ""nouveau"",
    ""proposition"",
    ""technique""
  ],
  ""category"": ""commercial""
}
```"
1817903726234833324,2024-07-29 12:43:18+00:00,"@Freebox Allo, y a quelqu'un ?",anthony0774,Anthony,97730042,1816847500088655872,Autre,allo y a quelqu un,neutral,"message court et informel sans émotion marquée, simple appel à l'attention","['allo', 'quelqu’un', 'appel', 'contact', 'réponse', 'attente', 'communication', 'message', 'interaction', 'présence', 'disponibilité', 'service', 'client', 'demande', 'urgent', 'aide', 'support', 'réaction', 'connexion', 'écoute', 'immédiat', 'besoin', 'signal', 'alerte', 'vérification']",autre,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""message court et informel sans émotion marquée, simple appel à l'attention"",
  ""keywords"": [
    ""allo"",
    ""quelqu’un"",
    ""appel"",
    ""contact"",
    ""réponse"",
    ""attente"",
    ""communication"",
    ""message"",
    ""interaction"",
    ""présence"",
    ""disponibilité"",
    ""service"",
    ""client"",
    ""demande"",
    ""urgent"",
    ""aide"",
    ""support"",
    ""réaction"",
    ""connexion"",
    ""écoute"",
    ""immédiat"",
    ""besoin"",
    ""signal"",
    ""alerte"",
    ""vérification""
  ],
  ""category"": ""autre""
}
```"
1817908086775943556,2024-07-29 13:00:37+00:00,Mdrr un commentaire @free ? https://t.co/EWeyfdXX3y,Noui_12,𝘕𝘰𝘶𝘪,1162624878937280512,,Question technique,mdrr un commentaire,neutral,réaction vague sans émotion claire ni contexte précis,"['mdrr', 'commentaire']",autre,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""réaction vague sans émotion claire ni contexte précis"",
  ""keywords"": [
    ""mdrr"",
    ""commentaire""
  ],
  ""category"": ""autre""
}
```"
1817932921203818546,2024-07-29 14:39:18+00:00,"@Freebox on me demande de débrancher ma box pour qu'un technicien intervienne pour un problème de soudure sur un boîtier.\nSi je rebranche ma box, intervention annulée malgré la constatation d'un technicien il y a 3 jours  du problème 🤪🤪on marche sur la tête ?!",kermitt2023,kermit,1637472214046896128,,Plainte service,on me demande de d brancher ma box pour qu un technicien intervienne pour un probl me de soudure sur un bo tier nsi je rebranche ma box intervention annul e malgr la constatation d un technicien il y a 3 jours du probl me on marche sur la t te,negative,"frustration face à une intervention annulée malgré un problème confirmé, sentiment d'injustice.","['brancher', 'box', 'technicien', 'intervienne', 'problème', 'soudure', 'boîtier', 'NSI', 'rebranche', 'intervention', 'annulée', 'malgré', 'constatation', '3 jours', 'marche', 'tête', 'débrancher', 'démarche', 'inutile', 'colère', 'dysfonctionnement', 'réparation', 'report', 'mauvaise', 'gestion']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration face à une intervention annulée malgré un problème confirmé, sentiment d'injustice."",
  ""keywords"": [
    ""brancher"",
    ""box"",
    ""technicien"",
    ""intervienne"",
    ""problème"",
    ""soudure"",
    ""boîtier"",
    ""NSI"",
    ""rebranche"",
    ""intervention"",
    ""annulée"",
    ""malgré"",
    ""constatation"",
    ""3 jours"",
    ""marche"",
    ""tête"",
    ""débrancher"",
    ""démarche"",
    ""inutile"",
    ""colère"",
    ""dysfonctionnement"",
    ""réparation"",
    ""report"",
    ""mauvaise"",
    ""gestion""
  ],
  ""category"": ""plainte service""
}
```"
1817951574620070001,2024-07-29 15:53:25+00:00,"@Freebox Encore une coupure, possible de savoir quand est-ce que ça va revenir ?",PaperBloute,Blite 🇵🇸🔥,1057392462589820933,,Plainte service,encore une coupure possible de savoir quand est ce que a va revenir,negative,frustration liée à une coupure non résolue et manque d'information,"['coupure', 'encore', 'possible', 'savoir', 'quand', 'revenir', 'internet', 'problème', 'réseau', 'délai', 'information', 'attente', 'résolution', 'service', 'panne', 'technique', 'dérangement', 'client', 'retard', 'incident', 'connexion', 'désagrément', 'imprévu', 'dépannage', 'urgent']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une coupure non résolue et manque d'information"",
  ""keywords"": [
    ""coupure"",
    ""encore"",
    ""possible"",
    ""savoir"",
    ""quand"",
    ""revenir"",
    ""internet"",
    ""problème"",
    ""réseau"",
    ""délai"",
    ""information"",
    ""attente"",
    ""résolution"",
    ""service"",
    ""panne"",
    ""technique"",
    ""dérangement"",
    ""client"",
    ""retard"",
    ""incident"",
    ""connexion"",
    ""désagrément"",
    ""imprévu"",
    ""dépannage"",
    ""urgent""
  ],
  ""category"": ""probleme_reseau""
}
```"
1817952236724424978,2024-07-29 15:56:03+00:00,vous jouez à quoi là ??? @Freebox,JrKengy,JR,1919974411,,Autre,vous jouez quoi l,negative,"ton accusateur et frustré, sous-entend une tromperie ou négligence","['jouez', 'quoi', 'vous', 'l']",plainte_service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""ton accusateur et frustré, sous-entend une tromperie ou négligence"",
  ""keywords"": [
    ""jouez"",
    ""quoi"",
    ""vous"",
    ""l""
  ],
  ""category"": ""plainte_service""
}
```"
1817952939907887391,2024-07-29 15:58:51+00:00,@Anth084 @fo0_ Je comprends pourquoi je n'avais pas de connexion ce matin. Et @Freebox n'a pas été foutu de me dire pourquoi....,_RedFrog,RedFrog,45365156,1817846704114127104,Plainte service,je comprends pourquoi je n avais pas de connexion ce matin et n a pas t foutu de me dire pourquoi,negative,frustration exprimée envers un manque d'information sur une panne,"['comprends', 'pas', 'connexion', 'ce matin', 'foutu', 'dire', 'pourquoi', 'panne', 'information', 'manque', 'réseau', 'problème', 'désagrément', 'colère', 'opérateur', 'défaut', 'explication', 'absente', 'client', 'insatisfaction', 'dysfonctionnement', 'communication', 'retard', 'incompétence', 'service']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration exprimée envers un manque d'information sur une panne"",
  ""keywords"": [
    ""comprends"",
    ""pas"",
    ""connexion"",
    ""ce matin"",
    ""foutu"",
    ""dire"",
    ""pourquoi"",
    ""panne"",
    ""information"",
    ""manque"",
    ""réseau"",
    ""problème"",
    ""désagrément"",
    ""colère"",
    ""opérateur"",
    ""défaut"",
    ""explication"",
    ""absente"",
    ""client"",
    ""insatisfaction"",
    ""dysfonctionnement"",
    ""communication"",
    ""retard"",
    ""incompétence"",
    ""service""
  ],
  ""category"": ""probleme_reseau""
}
```"
1817956416751382624,2024-07-29 16:12:40+00:00,"une petite question @Free_1337 @free @Freebox quand j’ai pris la freebox ultra en début d’année, j’ai pris le forfait normal mais ayant déjà mycanal avec les services de SVOD me suis dit pas besoin d’avoir le forfait ultra pour tout avoir en doublon et comme j’étais engagé pendant 2 ans avec mycanal j’ai donc basculé vers l’ultra essentiel pour payer moins cher et éviter d’avoir tout en double. Aujourd’hui je ne suis plus abonné mycanal donc je perds les services SVOD inclus et comme free les proposent gentiment dans leur abonnement ultra bah remettez moi en ultra !! « Logique » et bah non c’est pas possible je veux payer plus cher mon abonnement freebox et au service client on me dit que c’est pas possible de re basculer sur l’ultra ??? WTF. \n\nqu’est ce qui vous empêche de me remettre l’abonnement initial sachant que ça va me coûter plus cher et que mon argent supplémentaire ira chez vous ?? Free est censé être à la pointe des services mais là vous ne pouvez pas me basculer à nouveau sur l’ultra ?? \n\nOn marche sur la fibre la !!!",letwitdedieu,TwiXttos,390866514,,Plainte service,une petite question quand j ai pris la freebox ultra en d but d ann e j ai pris le forfait normal mais ayant d j mycanal avec les services de svod me suis dit pas besoin d avoir le forfait ultra pour tout avoir en doublon et comme j tais engag pendant 2 ans avec mycanal j ai donc bascul vers l ultra essentiel pour payer moins cher et viter d avoir tout en double aujourd hui je ne suis plus abonn mycanal donc je perds les services svod inclus et comme free les proposent gentiment dans leur abonnement ultra bah remettez moi en ultra logique et bah non c est pas possible je veux payer plus cher mon abonnement freebox et au service client on me dit que c est pas possible de re basculer sur l ultra wtf n nqu est ce qui vous emp che de me remettre l abonnement initial sachant que a va me co ter plus cher et que mon argent suppl mentaire ira chez vous free est cens tre la pointe des services mais l vous ne pouvez pas me basculer nouveau sur l ultra n non marche sur la fibre la,negative,frustration face à un refus de service client malgré une demande logique et payante,"['freebox', 'ultra', 'forfait', 'mycanal', 'svod', 'engagé', '2_ans', 'basculer', 'ultra_essentiel', 'payer', 'moins_cher', 'éviter', 'double', 'abonnés', 'perdre', 'services', 'inclus', 'remettre', 'impossible', 'payer_plus', 'service_client', 'refus', 'fibre', 'pointe_services', 'logique']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration face à un refus de service client malgré une demande logique et payante"",
  ""keywords"": [
    ""freebox"",
    ""ultra"",
    ""forfait"",
    ""mycanal"",
    ""svod"",
    ""engagé"",
    ""2_ans"",
    ""basculer"",
    ""ultra_essentiel"",
    ""payer"",
    ""moins_cher"",
    ""éviter"",
    ""double"",
    ""abonnés"",
    ""perdre"",
    ""services"",
    ""inclus"",
    ""remettre"",
    ""impossible"",
    ""payer_plus"",
    ""service_client"",
    ""refus"",
    ""fibre"",
    ""pointe_services"",
    ""logique""
  ],
  ""category"": ""réclamation RDV""
}
```"
