id,created_at,tweet,screen_name,name,user_id,in_reply_to
1814368765855052207,2024-07-19 20:36:37 +02:00,"Freebox, impossible de vous joindre par téléphone au 3244 pourtant c’est ce numéro que vous communiquez Depuis ce matin des gros problèmes de réseaux, impossible de regarder la TV la ça commence à me chauffer en plus on ne peux pas vous joindre …",LovFrenchFries,LovFrenchFries 🍟,125986574,
1814368857399677065,2024-07-19 20:36:59 +02:00,bonsoir voilà encore une fois free ne fonctionne pas reste bloqué sur le 6 😡😡😡,lesud65,lesud65,1574822952750796800,
1814368890853396531,2024-07-19 20:37:07 +02:00,"Depuis une 30 aine de minutes , internet marché sans problème mais freeze tv sur certaine chaîne, je redémarre ma box puis pouff étape 6 et sa mouline haute garonne",yoshispower,amariall,3003897308,1.814365932426539e+18
1814368963826164172,2024-07-19 20:37:24 +02:00,Idem 93,BarakaSohaan,Nadir93T 🇩🇿🇵🇸,1384960608806871040,1.814365932426539e+18
1814369108772684226,2024-07-19 20:37:59 +02:00,"serait touché par la #panne numéro injoignable, services qui ne fonctionnent plus Je ne pense pas que se soit un hasard #pannemondiale",TendanceRap1,crocs qui pique,1248946683561598976,
1814369111767691372,2024-07-19 20:38:00 +02:00,"bonsoir, Bloqué en étape 6 depuis 20 minutes Impossible non plus daccéder à support free Que se passetil",DenisAynie,Denis Ayniė,487326263,
1814369119266865295,2024-07-19 20:38:02 +02:00,Idem paca impossible de tel au 3244,JonP26,John,394067712,1.8143656298830031e+18
1814369327912759540,2024-07-19 20:38:51 +02:00,bonjour Jai demandé un dédommagement pour les nombreux dysfonctionnements que je subis sur votre réseau et depuis je suis devenue personne non grata et silence radio de votre part Vous trouvez ça normal et correct,AlexiaMarmont,Alexia M,42893892,
1814369345046491472,2024-07-19 20:38:55 +02:00,plus de télé et plus internet Je suis bloqué étape 6 de la Freebox à Marseille,Skyphal21,Phal Sophan,1570129408169594881,
1814371729541644775,2024-07-19 20:48:24 +02:00,"moi c’est juste les chaînes, le wifi fonctionne encore chez moi mais c’est vrai que c’est relou a mort là 💀💀",5atuurn_,Gowon v2,1328044252824264708,1.814370539856634e+18
1814375336324329737,2024-07-19 21:02:44 +02:00,"Hello On n’a plus de wifi … malgré un reboot, la box reste bloquée en étape 6 Que faire On n’arrive pas à se connecter à notre compte client non plus sur le net ou sur l’appli #Free #FreeBox",mattspears83,mattspears83,215952179,
1814382286923567349,2024-07-19 21:30:21 +02:00,Idem dans le 17,vv35sissitwitte,simonet,2724255433,1.814365932426539e+18
1814382699894739345,2024-07-19 21:31:59 +02:00,"⚠#PANNE FREEBOX EN COURS⚠ 📡20 freenautes ont signalé des pannes #Internet dont 19 sur le réseau #fibre de #Free depuis 18h15 🌍Villes concernées Meaux 77100, NanteuillèsMeaux 77100, CrégylèsMeaux 77124, Villenoy 77124 ⬇️⬇️⬇️",zoneadsl_panne,Pannes Internet et Mobile,1593636653117104128,
1814390436729106557,2024-07-19 22:02:44 +02:00,Panne chez Free malheureusement…,OLPLAY_Officiel,OLPLAY,989162150,
1814399365433201068,2024-07-19 22:38:13 +02:00,moi quand lheure de ma Freebox est revenu et quand la tv ne marche pas du tout je sais pas quoi vous jouez à part prendre largent vous faites quoi #Freebox à part de mettre touche temps en panne les autres bande de voleurs,Jejeninho91,Jeremy Lefebvre,1602339450889158659,
1814781596269973640,2024-07-20 23:57:04 +02:00,vous êtes le pire opérateur c’est terrifiant,RZN_FN,RZN🧢,936659091186995200,
1814786397020299656,2024-07-21 00:16:08 +02:00,nan mais la box stp jai jamais vu ca,RZN_FN,RZN🧢,936659091186995200,1.8147855162414044e+18
1814935159948398606,2024-07-21 10:07:16 +02:00,rebonjour nouveau message du serveur SMTP via Thunderbird,d2risto,gino bart,4243194502,
1814943214706544813,2024-07-21 10:39:17 +02:00,"Même chose ici pour mon épouse alors que moi ça fonctionne , ce n’est pas la première fois que ça arrive, ça serait bien que ces boîtes fonctionnent normalement très rapidement",SuperCyprien,SuperCyprien,437570333,
1814963647577243680,2024-07-21 12:00:28 +02:00,Et ce qui est très très énervant 😡 c’est que ils font les morts Genre l’assistance est censée t’appeler en 45mn … ça fait 1h30 et aucun appel ou message Service calamiteux votre SAV est nul Sachez le #Free #FreeBox,mattspears83,mattspears83,215952179,1.8149423400725507e+18
1814979921292251155,2024-07-21 13:05:08 +02:00,bug souscription,BrandonPer34331,brandon perard,1736098196911235073,
1815009023134958046,2024-07-21 15:00:47 +02:00,"pourquoi jai sa, quand je regarde un programme sur Universal",guerin_morel,Guerin-Morel Dimitri,1305465946388262912,
1815085175992098887,2024-07-21 20:03:23 +02:00,"bonjour, pb des flux vidéo sur Massy 91 fibre Coupure régulières Pendant les matchs c est insupportable Attention pas de ça pendant les jo Pas de mail non plus",PhMarechal,philippe.marechal,3402347253,
1815097457451160013,2024-07-21 20:52:11 +02:00,On préfère la eligue1 avec,laleloulelo,Teddy,51036504,
1815098119929135332,2024-07-21 20:54:49 +02:00,Enfin quand ça marche hein,laleloulelo,Teddy,51036504,1.81509745745116e+18
1815138793457848826,2024-07-21 23:36:26 +02:00,"eh Votre fameux wifi 7 et vos répéteurs sont nuls de chez Nils La box ultra plus 3 répéteurs sont bien en dessous des trois Google que javais Vous vendez du rêve , mais cest surtout du bas de gamme made in pourrave",Leperefuetar,Tonade,1684444511903027200,
1815140060301258862,2024-07-21 23:41:28 +02:00,OUAIS C’EST BON J’AI COMPRIS EN VRAI LES COUPURES DE CONNEXION TT LES 23MOIS OU J’AI PLUS DE CO PDNT 34jours ACTIVE VITE,sksksksksidii,mrwn,1570798129284358144,
1815290266938433696,2024-07-22 09:38:20 +02:00,Bonjour plus de d accès a ma boîte mail depuis 72h via zimbra ou imap un délai de résolution,jackus35,Jackus35,42599523,
1815291507978403947,2024-07-22 09:43:16 +02:00,"Bonjour petite question, vendredi on me dit que vous avez reçu une demande d’écrasement de ligne Que nous n’avons jamais demander, et que pour annuler cela je dois vous contacter Je le fais on me dis que l’écrasement ne sera pas fais, et que j’aurais pas de coupure",BPioupiou,BeTa_PiouPiou,1074577435700719617,
1815335841469780007,2024-07-22 12:39:26 +02:00,Bonjour des nouvelles concernant létape 3D rencontrée sur certains freebox dans la région Nantaises un ETA de prévisionnel Merci cc,tutosfaciles48,tutosfaciles48,1095871358,
1815344412030837164,2024-07-22 13:13:29 +02:00,seraitil possible de ce joindre par message privé,XILOTHOR_,RedbullClope,1268665474855862277,
1815352004689990054,2024-07-22 13:43:40 +02:00,Tintin il a autant de meufs,scarabaie,🐀lesbian redneck,3303983615,
1815369159535993284,2024-07-22 14:51:50 +02:00,"Des années chez Free 44€mois Impossible de profiter des chaines TV, 4KM le ligne ADSL Des mois de contact avec le support pour une avancée fibre, toujours en attente, que faire La 5G Pas stable et 5mos,",chofrode,Chofrode,1255148767839313923,
1815385518223364467,2024-07-22 15:56:50 +02:00,Jour de reprise en télétravail et merci faudra me faire une lettre pour mon patron j’ai des brouettes de mails à traiter 😅,TokRa14,Tok-Ra 🇫🇷 - 🇺🇸 🤠,1462231969,
1815391031518548246,2024-07-22 16:18:44 +02:00,Bientôt 20 jours que jai pas internet chez moi vous allez me rembourser mon mois,Im_Eezy,L'homme à la fossette ® 😌,236606290,
1815430797685649658,2024-07-22 18:56:45 +02:00,La mienne les bouton marchent plus depuis des années,LArideEtVide,L'Aride et Vide,927490404026650625,1.8154054588759905e+18
1815434963325788185,2024-07-22 19:13:19 +02:00,Cest combien pour la Freebox révolution,pyrams715,Pyram's,1550889088223436801,1.8154054588759905e+18
1815445537841348908,2024-07-22 19:55:20 +02:00,Ben voui je la croise quotidiennement sauf quelle ne fonctionne plus et que jai pas envie de payer pour son remplacement pk ce matériel ne mappartient pas du coup je fais avec une appli merdique emplie de pub depuis quand on paie pour remplacer un matériel défaillant,LaurenceLolo9,cogito ergo sum,1341408172435714048,1.8154054588759905e+18
1815452064014889079,2024-07-22 20:21:16 +02:00,"Moi, et pluuuuus jamais, cest de la merde ca bug tout le temps",GwadyZohan,Gwady*Zohan,3240874977,1.8154054588759905e+18
1815453627907035516,2024-07-22 20:27:29 +02:00,"Mdrrr mon père la encore, aidez le svp",HeRz____,HeRz,2557121378,1.8154054588759905e+18
1815470209333117278,2024-07-22 21:33:22 +02:00,"Mouais avant de faire de la récup arrêter de vs comporter comme des voleurs Dès que je rentre de vacances ça sera les feux de lenfer pour vous, jai déjà prévenu les trisos de vos plateformes téléphoniques mais visiblement votre service client na rien à branler de ses clients",Nico88919191,हृदयानन्द,1614117013697302530,1.8154054588759905e+18
1815472452387958971,2024-07-22 21:42:17 +02:00,Moi aussi mdrrrr jsuis bloqué à l’étape 2,yanisck_,y,1085419458611556352,1.8154702054366172e+18
1815472947911405671,2024-07-22 21:44:15 +02:00,via imapsmtp de free impossible de se co sur zimbra aussi,aymeric_ren,Aymeric - Enjoy2K,1797597779046391808,1.815472627000947e+18
1815481986607350157,2024-07-22 22:20:10 +02:00,Oui et vraiment de u davoir fait confiance a côté marque car franchement emmerdes sur emmerdes pour la box maison 🫣,TelmarBzh,News et divers,532204491,1.8154054588759905e+18
1815491225429979280,2024-07-22 22:56:52 +02:00,J’imagine pas de réponse de leur part également J’ai envoyé un message à 10h via à l’application et je me suis rendu en boutique pour avoir un conseiller sans succès… je pense qu’il est grand temps d’aller voir ailleurs 😭,StifflerJeremih,Kai,487794123,1.815472452387959e+18
1815496572446335219,2024-07-22 23:18:07 +02:00,On en parle quand de la panne vendredi dernier,perso_dep,pt,2958756179,1.8154054588759905e+18
1815498393424191895,2024-07-22 23:25:21 +02:00,"bonsoir, jai toujours des gros problèmes avec les services télé sur ma Freebox La panne se poursuit depuis vendredi soir Savezvous quand cela sera résolu Merci davance",musiqueapapa,lamusiqueapapa,120129971,
1815511298165379535,2024-07-23 00:16:38 +02:00,Ça serait possible de donner des informations aux abonnés concernant la panne qui dure depuis vendredi sur les boîtes mail zimbra Jattends des mails importants et là ça commence à être long,Greg314565,Greg,1670475993906028546,1.8154054588759905e+18
1815522787097723137,2024-07-23 01:02:17 +02:00,vous devriez augmenter vos prix peut être que sa réduira les 200 pannes quon a chez vous chaque mois 😮‍💨,YouxiLevrai,Youxi,1430953604337242116,
1815578602194239663,2024-07-23 04:44:05 +02:00,Oui Jai eu la Freebox révolution pendant plus de dix ans,johnny_guitare,EMMANUEL REGENWETTER,255934702,1.8154054588759905e+18
1815602581122740359,2024-07-23 06:19:22 +02:00,c’est quoi sa pk ma free elle fais que de se redémarrer la il est 6h vous jouez a quoi la,raskodub,Rayan😍,1631155246800990209,
1815605376836047258,2024-07-23 06:30:28 +02:00,toujours pas de boîte mail depuis vendredi soir et toujours pas de communiqué sur le problème,belloc_deborah,Deb,1150345505907646464,
1815631010496664047,2024-07-23 08:12:20 +02:00,"Heureusement, ton forfait free te permet de travailler avec ta 54G Ahhhh non, cest vrai, quand les Freebox ne fonctionnent pas, le réseau non plus",ImHeartBtz,ℍ𝕖𝕒𝕣𝕥𝔹𝕥𝕫🇨🇵,2562333993,1.8153855182233644e+18
1815658181621637467,2024-07-23 10:00:18 +02:00,"J’ai eu ça pendant 3 mois, un camion a heurté l’armoire fibre de mon quartier Clairement à part être patient free ne propose rien, le pire c’est que j’ai été obligé de prendre un abonnement 4g à mes frais pour survivre",2d441980,2d441980,301609928,1.8153855182233644e+18
1815661610238640218,2024-07-23 10:13:55 +02:00,Merci Oui cest bien ça mais ça serait pas mal de régler le pb de connexion au mails via Zimbra ou imap impossible davoir ces mails depuis 5 jours maintenant 😭😭,BS7473,Bruno Servonnet,778945536695164929,1.8156514402762263e+18
1815667417332252776,2024-07-23 10:37:00 +02:00,Freebox Delta Fibre bloquée en étape 3 depuis hier Secteur 14320 SAINTMARTIN DE FONTENAY On me signale un incident collectif Plus dinfos SVP,ludovic14860,Ludovic LE GUENNEC,547132128,
1815672859026432104,2024-07-23 10:58:37 +02:00,🇫🇷 ALERTE INFO Plus demail depuis 5 jours et 0 communication de qui nen a rien à foutre des pigeons que sont les clients,artworkatwork,L’ail ibère 雨男,312906965,1.7975699140157809e+18
1815677323892375713,2024-07-23 11:16:22 +02:00,Votre co la pas ouf,Chimene59500,Chimène Cartier,1791812856641429504,1.815418761173721e+18
1815678028036350434,2024-07-23 11:19:10 +02:00,"Bonjour jamais vous répondez sur WhatsApp J ai commandé la nouvelle box ultra je veux me rétracter Je vous l ai signifié, vous ne répondez pas, UPS me prévient que le colis est expédié ,il sera refusé",sarkasme76,SΔRKΔSME 🦊,215290401,
1815684675941150933,2024-07-23 11:45:35 +02:00,Bonjour Possible déchanger un dm,GoriTigerlol,Nautiluz,770370098884448256,
1815690366210789745,2024-07-23 12:08:11 +02:00,vous pouvez répondre à vos putain de clients Je n’ai pas de connexion et impossible de vous joindre depuis 12h bande d’incompétents,Thouralith4,Thouralith,1773468356697313280,
1815696335493824916,2024-07-23 12:31:55 +02:00,"Bonjour depuis hier 23h je n’ai plus internet la box s’allume rouge, et est bloqué à l’étage 2 J’ai essayé d’appeler une dizaine de fois on me renvois vers une assistance en ligne qui eux ne me répondent pas depuis 8h",the_kurosan,kaitoSan,1735403907461857280,
1815698224314753124,2024-07-23 12:39:25 +02:00,J’attends toujours une reponse depuis quasi 24h sans connexion et personne ne répond Je vais passer chez orange vous êtes des incompétents,Thouralith4,Thouralith,1773468356697313280,1.8156908528422587e+18
1815704324275581168,2024-07-23 13:03:39 +02:00,"Au lieu de faire des blagues, réglez vos problèmes de panne 3 jours sans wifi en plein tt ma tv est bloquée à l’étape 2, service client de mes couilles avec vos call center dans je ne sais quel pays du monde",titux_390,TATIANA,1552548495495659521,1.8156514402762263e+18
1815717055137505325,2024-07-23 13:54:14 +02:00,votre livreur a déposé le colis fait une photo et est reparti avec le colis et est parti avant que lon puisse arriver,P5Lawrence,ǝɔuǝɹʍɐʅ \o/ 🜃,161774599,
1815743012703514976,2024-07-23 15:37:23 +02:00,"bonjour, problème sur le freebox player de ma mère Impossible dutiliser le timeshifting et quand elle allume sa télé elle tombe toujours sur la mosaïqueUne idée du problème",kevin29roy,CookMaster,469395253,
1815760969290658108,2024-07-23 16:48:44 +02:00,"bonjour, possibilité d’avoir des infos sur le raccordement impossible à la fibre chez vous",dam_mtd,Dam_mtd,235991930,
1815768881639653749,2024-07-23 17:20:11 +02:00,on en parle de vos techniciens qui ne viennent jamais En 3 rendez vous 2 plan foireux Vous pensez que notre temps ainsi que nos CP sont en illimité 50€ d’abonnement pour ça vrmt,warzouz38,Warzouz,2335090142,
1815783585137258752,2024-07-23 18:18:36 +02:00,vous n’avez plus d’assistance pour la box Comment se fait il que depuis hier soir 23h personne ne me répond concernant ma panne,the_kurosan,kaitoSan,1735403907461857280,
1816064804177731893,2024-07-24 12:56:04 +02:00,j’ai un gros soucis avec votre service litige qui ne donne plus de nouvelles Ou vos prestataires qui fixent des rendezvous et ne se présentent pas sans donner d’explications J’ai pris une journée de travail pour rien L’installation de la fibre #free #fibre #travail,Lou__y,Lou,1679770171039268865,
1816102705040912735,2024-07-24 15:26:41 +02:00,Free j’vous aime bien mais depuis la panne vendredi j’ai que des crash internet Je ne peux également pas regarder la TV correctement ainsi que jouer en ligne,Ness92izi,Nemesis,4069935863,1.8160063885076073e+18
1816400673015058724,2024-07-25 11:10:42 +02:00,",free Des soucis sur nailloux 31560 Des problèmes peut être A priori 3 ou 4 zones touchées…",tcorrege,Thomas Corrège,82068871,
1816775134151131442,2024-07-26 11:58:40 +02:00,J’suis censé aller où avec ça,queIamiff,ً‏ً^,3044978877,
