index,id,screen_name,categorie,issues,extrait
431,1817817842902774254,Trak_Tv,Message automatique Freebox,Réponse automatique répétitive,"@free Bonjour, pourquoi je n'ai aucune réponse de votre assistance via messenger? Sur Twitter cela f..."
441,1817882475865026607,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Cocktail30 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
444,1817895481390825643,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Ness92izi La messagerie privée X n’est plus disponible, et nous en sommes désolés Ness92izi. \n\nRe..."
445,1817897204754825553,Freebox,Message automatique Freebox,Réponse automatique répétitive,@vv35sissitwitte Nous avons rencontré des perturbations sur notre réseau en fin de journée du 19/07....
475,1818180084496257079,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@anthony0774 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-..."
481,1818195311673684307,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@oxyn_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dè..."
485,1818217776089084081,Eric_Rung,Spam/Promotion,Spam ou promotion non pertinente,Lamentable de se faire balader chez @Freebox pour ma demande d’une freebox Pop ADSL by @free. RDV pr...
488,1818229572753601006,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Sebcbien3813 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez..."
511,1818540553560109056,ze_portenawak,Spam/Promotion,Spam ou promotion non pertinente,Et 3 mois après ma #freebox #delta de @free affiche étape 2.... Plus d'internet à nouveau. \nVraimen...
517,1818612616308179044,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@erwan9452 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
538,1819026398473785809,Europe57,Message automatique Freebox,Réponse automatique répétitive,Vous êtes tous en vacances @free @Freebox ? Y a-t-il encore un signe de vie chez Free ? 😢 3h que j'a...
570,1820428016733806915,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@yoda66666 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi c'est tou..."
573,1820443185954304137,Freebox,Message automatique Freebox,Réponse automatique répétitive,@Captn3m01 La messagerie X n’est plus disponible.\nJe vous propose de nous contacter en priorité via...
574,1820443482076422441,Freebox,Message automatique Freebox,Réponse automatique répétitive,@3euros_vincent La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Me...
575,1820444043186172250,Freebox,Message automatique Freebox,Réponse automatique répétitive,@LANAERYAN1 La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messen...
576,1820444104720810106,Freebox,Message automatique Freebox,Réponse automatique répétitive,@SoJanuel La messagerie X n’est plus disponible.\nJe vous propose de nous contacter en priorité via ...
577,1820444916440347124,Freebox,Message automatique Freebox,Réponse automatique répétitive,@FanchonF La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenge...
578,1820445441042817209,Freebox,Message automatique Freebox,Réponse automatique répétitive,@HeraKoukla La messagerie X n’est plus disponible.\nJe vous propose de nous contacter en priorité vi...
579,1820445597972713876,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SherazDbaa Désolé pour notre temps de réponse 🙏\n\nLa messagerie privée X n’est plus disponible, et..."
580,1820445742135165091,Freebox,Message automatique Freebox,Réponse automatique répétitive,@d2risto La messagerie X n’est plus disponible. Mais je vous propose de nous contacter via Messenger...
581,1820451062962090059,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@mysiats La messagerie privée X n’est plus disponible, et nous en sommes désolés Mysiats. \n\nRetrou..."
652,1821456738983289312,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@gregsavoisien La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouve..."
653,1821466590224785759,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@jonito59 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi..."
654,1821468141307703670,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Eltoukitoss La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-..."
655,1821468725750427917,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@CHARRONVALERIE La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouv..."
656,1821469595187761458,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@lauxksk La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
657,1821469778491404654,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@shiiinsen La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
658,1821470174974767520,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@sousoubarbara La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouve..."
659,1821470533210243244,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@t_5502m La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
660,1821470897879863726,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@coeuramy La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez ..."
661,1821471223164928354,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@zole_la La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
662,1821472276346224804,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@lu6ol92 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
663,1821472409683173459,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@SebkurtC La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi..."
664,1821472886533632072,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@codutilityfr La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez..."
665,1821473394321170490,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Cassalerecit La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous a..."
666,1821473736400195805,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@DanchesiJ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
668,1821474253645988339,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@cedric_cuny_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous a..."
669,1821474398559141922,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@albondu La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi ..."
670,1821474586463973641,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@DiocanP83415 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez..."
671,1821474801107570888,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@roll6465 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi..."
672,1821475681265393786,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@JackMLantern La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez..."
673,1821476242538832282,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@oceanside73XIX La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi c'es..."
674,1821476569962905699,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Meteor35000 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi c'est t..."
675,1821476729648496793,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@smkganja88 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous ave..."
676,1821477666991595595,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@axyliss La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez t..."
677,1821477997024624837,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Sac_a_PV La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez ..."
678,1821478213584839082,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@cloudyxiv_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-m..."
679,1821478957415358605,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@ElrixJJBA La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez..."
680,1821479028882018656,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Maxou_Brd La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez..."
681,1821479327076176211,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Goumoutch La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous avez..."
682,1821479462040424848,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@zoub_x La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi d..."
683,1821479504642007252,Goumoutch,Autre,Tweet trop court (<20 caractères),@Freebox Fb stp
686,1821480168789045348,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@FlixFlexxx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-m..."
687,1821480471970119793,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@B_MEHADDI La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
688,1821480507760152756,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Pyokolla La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi..."
689,1821480784470970732,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Goumoutch La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
690,1821480809586372734,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Dp2fast4u La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-mo..."
691,1821481384852017653,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@NedxMacBethx La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez..."
692,1821481532248166774,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@carmelasopraano La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrou..."
693,1821481714276761756,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@Flavie__wg La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-m..."
694,1821483119712539019,Freebox,Message automatique Freebox,Réponse automatique répétitive,"@rudy_infos La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nSi vous ave..."
